frame.number,frame.time,frame.time_relative,frame.time_delta,ip.src,ip.dst,ip.proto,frame.len,frame.protocols,data.len,quic
"4797","May 28, 2022 17:17:34.516332400 Pacific Daylight Time","83.650273600","0.000001100","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4798","May 28, 2022 17:17:34.516333100 Pacific Daylight Time","83.650274300","0.000000700","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4799","May 28, 2022 17:17:34.516333800 Pacific Daylight Time","83.650275000","0.000000700","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4800","May 28, 2022 17:17:34.516334600 Pacific Daylight Time","83.650275800","0.000000800","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4801","May 28, 2022 17:17:34.516335300 Pacific Daylight Time","83.650276500","0.000000700","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4802","May 28, 2022 17:17:34.516336000 Pacific Daylight Time","83.650277200","0.000000700","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4803","May 28, 2022 17:17:34.516336700 Pacific Daylight Time","83.650277900","0.000000700","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4804","May 28, 2022 17:17:34.516348100 Pacific Daylight Time","83.650289300","0.000011400","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4805","May 28, 2022 17:17:34.516348800 Pacific Daylight Time","83.650290000","0.000000700","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4806","May 28, 2022 17:17:34.516349500 Pacific Daylight Time","83.650290700","0.000000700","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4807","May 28, 2022 17:17:34.516350200 Pacific Daylight Time","83.650291400","0.000000700","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4808","May 28, 2022 17:17:34.516469700 Pacific Daylight Time","83.650410900","0.000119500","172.17.0.2","74.125.103.201","17","76","eth:ethertype:ip:udp:data","34",
"4809","May 28, 2022 17:17:34.516614500 Pacific Daylight Time","83.650555700","0.000144800","172.17.0.2","74.125.103.201","17","76","eth:ethertype:ip:udp:data","34",
"4810","May 28, 2022 17:17:34.516671600 Pacific Daylight Time","83.650612800","0.000057100","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4811","May 28, 2022 17:17:34.516673000 Pacific Daylight Time","83.650614200","0.000001400","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4812","May 28, 2022 17:17:34.516674200 Pacific Daylight Time","83.650615400","0.000001200","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4813","May 28, 2022 17:17:34.516675300 Pacific Daylight Time","83.650616500","0.000001100","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4814","May 28, 2022 17:17:34.516676200 Pacific Daylight Time","83.650617400","0.000000900","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4815","May 28, 2022 17:17:34.516677000 Pacific Daylight Time","83.650618200","0.000000800","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4816","May 28, 2022 17:17:34.516678000 Pacific Daylight Time","83.650619200","0.000001000","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4817","May 28, 2022 17:17:34.516678900 Pacific Daylight Time","83.650620100","0.000000900","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4818","May 28, 2022 17:17:34.516692500 Pacific Daylight Time","83.650633700","0.000013600","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4819","May 28, 2022 17:17:34.516693900 Pacific Daylight Time","83.650635100","0.000001400","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4820","May 28, 2022 17:17:34.516695000 Pacific Daylight Time","83.650636200","0.000001100","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4821","May 28, 2022 17:17:34.516695900 Pacific Daylight Time","83.650637100","0.000000900","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4822","May 28, 2022 17:17:34.516696800 Pacific Daylight Time","83.650638000","0.000000900","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4823","May 28, 2022 17:17:34.516698200 Pacific Daylight Time","83.650639400","0.000001400","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4824","May 28, 2022 17:17:34.516699500 Pacific Daylight Time","83.650640700","0.000001300","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4825","May 28, 2022 17:17:34.516700700 Pacific Daylight Time","83.650641900","0.000001200","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4826","May 28, 2022 17:17:34.516710900 Pacific Daylight Time","83.650652100","0.000010200","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4827","May 28, 2022 17:17:34.516713700 Pacific Daylight Time","83.650654900","0.000002800","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4828","May 28, 2022 17:17:34.516715600 Pacific Daylight Time","83.650656800","0.000001900","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4829","May 28, 2022 17:17:34.516716800 Pacific Daylight Time","83.650658000","0.000001200","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4830","May 28, 2022 17:17:34.516717700 Pacific Daylight Time","83.650658900","0.000000900","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4831","May 28, 2022 17:17:34.516850200 Pacific Daylight Time","83.650791400","0.000132500","172.17.0.2","74.125.103.201","17","76","eth:ethertype:ip:udp:data","34",
"4832","May 28, 2022 17:17:34.517024400 Pacific Daylight Time","83.650965600","0.000174200","172.17.0.2","74.125.103.201","17","76","eth:ethertype:ip:udp:data","34",
"4833","May 28, 2022 17:17:34.525442700 Pacific Daylight Time","83.659383900","0.008418300","172.17.0.2","74.125.103.201","17","77","eth:ethertype:ip:udp:data","35",
"4834","May 28, 2022 17:17:34.526147800 Pacific Daylight Time","83.660089000","0.000705100","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4835","May 28, 2022 17:17:34.526407600 Pacific Daylight Time","83.660348800","0.000259800","172.17.0.2","74.125.103.201","17","78","eth:ethertype:ip:udp:data","36",
"4836","May 28, 2022 17:17:34.526767500 Pacific Daylight Time","83.660708700","0.000359900","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4837","May 28, 2022 17:17:34.526785000 Pacific Daylight Time","83.660726200","0.000017500","142.251.40.46","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26",
"4838","May 28, 2022 17:17:34.526768500 Pacific Daylight Time","83.660709700","-0.000016500","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4839","May 28, 2022 17:17:34.526769100 Pacific Daylight Time","83.660710300","0.000000600","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4840","May 28, 2022 17:17:34.526769800 Pacific Daylight Time","83.660711000","0.000000700","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4841","May 28, 2022 17:17:34.526770400 Pacific Daylight Time","83.660711600","0.000000600","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4842","May 28, 2022 17:17:34.526771100 Pacific Daylight Time","83.660712300","0.000000700","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4843","May 28, 2022 17:17:34.526771700 Pacific Daylight Time","83.660712900","0.000000600","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4844","May 28, 2022 17:17:34.526772400 Pacific Daylight Time","83.660713600","0.000000700","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4845","May 28, 2022 17:17:34.526775900 Pacific Daylight Time","83.660717100","0.000003500","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4846","May 28, 2022 17:17:34.526842100 Pacific Daylight Time","83.660783300","0.000066200","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
