frame.number,frame.time,frame.time_relative,frame.time_delta,ip.src,ip.dst,ip.proto,frame.len,frame.protocols,data.len
"128","May 24, 2022 22:36:02.932770000 PDT","1.959588200","0.002486300","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"129","May 24, 2022 22:36:02.932771100 PDT","1.959589300","0.000001100","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"130","May 24, 2022 22:36:02.932771700 PDT","1.959589900","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"131","May 24, 2022 22:36:02.932772300 PDT","1.959590500","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"132","May 24, 2022 22:36:02.932772900 PDT","1.959591100","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"133","May 24, 2022 22:36:02.932773600 PDT","1.959591800","0.000000700","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"134","May 24, 2022 22:36:02.932774200 PDT","1.959592400","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"135","May 24, 2022 22:36:02.932774800 PDT","1.959593000","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"136","May 24, 2022 22:36:02.933168300 PDT","1.959986500","0.000393500","172.17.0.2","74.125.157.138","17","75","eth:ethertype:ip:udp:data","33"
"137","May 24, 2022 22:36:02.947926000 PDT","1.974744200","0.014757700","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"138","May 24, 2022 22:36:02.947927000 PDT","1.974745200","0.000001000","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"139","May 24, 2022 22:36:02.947927700 PDT","1.974745900","0.000000700","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"140","May 24, 2022 22:36:02.947928300 PDT","1.974746500","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"141","May 24, 2022 22:36:02.947928900 PDT","1.974747100","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"142","May 24, 2022 22:36:02.947929500 PDT","1.974747700","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"143","May 24, 2022 22:36:02.947930200 PDT","1.974748400","0.000000700","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"144","May 24, 2022 22:36:02.947930800 PDT","1.974749000","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"145","May 24, 2022 22:36:02.947937600 PDT","1.974755800","0.000006800","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"146","May 24, 2022 22:36:02.947938200 PDT","1.974756400","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"147","May 24, 2022 22:36:02.947938800 PDT","1.974757000","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"148","May 24, 2022 22:36:02.947939400 PDT","1.974757600","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"149","May 24, 2022 22:36:02.947940000 PDT","1.974758200","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"150","May 24, 2022 22:36:02.947940700 PDT","1.974758900","0.000000700","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"151","May 24, 2022 22:36:02.947941300 PDT","1.974759500","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"152","May 24, 2022 22:36:02.947941900 PDT","1.974760100","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"153","May 24, 2022 22:36:02.947947200 PDT","1.974765400","0.000005300","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
