frame.number,frame.time,frame.time_relative,frame.time_delta,ip.src,ip.dst,ip.proto,frame.len,frame.protocols,data.len
"137","May 24, 2022 22:46:29.426844800 PDT","1.937666300","0.000282600","172.17.0.2","142.251.40.33","17","209","eth:ethertype:ip:udp:data","167"
"138","May 24, 2022 22:46:29.427005500 PDT","1.937827000","0.000160700","172.17.0.2","142.251.40.33","17","442","eth:ethertype:ip:udp:data","400"
"139","May 24, 2022 22:46:29.427091400 PDT","1.937912900","0.000085900","172.17.0.2","142.251.40.33","17","196","eth:ethertype:ip:udp:data","154"
"140","May 24, 2022 22:46:29.427151000 PDT","1.937972500","0.000059600","142.250.72.130","172.17.0.2","17","159","eth:ethertype:ip:udp:data","117"
"141","May 24, 2022 22:46:29.427152000 PDT","1.937973500","0.000001000","142.250.72.130","172.17.0.2","17","67","eth:ethertype:ip:udp:data","25"
"142","May 24, 2022 22:46:29.427345600 PDT","1.938167100","0.000193600","172.17.0.2","142.250.72.130","17","77","eth:ethertype:ip:udp:data","35"
"143","May 24, 2022 22:46:29.428866200 PDT","1.939687700","0.001520600","142.250.72.174","172.17.0.2","17","120","eth:ethertype:ip:udp:data","78"
"144","May 24, 2022 22:46:29.428867900 PDT","1.939689400","0.000001700","142.250.72.174","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26"
"145","May 24, 2022 22:46:29.429003000 PDT","1.939824500","0.000135100","172.17.0.2","142.250.72.174","17","78","eth:ethertype:ip:udp:data","36"
"146","May 24, 2022 22:46:29.433749000 PDT","1.944570500","0.004746000","142.250.217.134","172.17.0.2","6","2902","eth:ethertype:ip:tcp:tls",
"147","May 24, 2022 22:46:29.433773800 PDT","1.944595300","0.000024800","172.17.0.2","142.250.217.134","6","66","eth:ethertype:ip:tcp",
"148","May 24, 2022 22:46:29.433750100 PDT","1.944571600","-0.000023700","142.250.217.134","172.17.0.2","6","1911","eth:ethertype:ip:tcp:tls",
"149","May 24, 2022 22:46:29.433826600 PDT","1.944648100","0.000076500","172.17.0.2","142.250.217.134","6","66","eth:ethertype:ip:tcp",
"150","May 24, 2022 22:46:29.436406200 PDT","1.947227700","0.002579600","172.17.0.2","142.250.217.134","6","140","eth:ethertype:ip:tcp:tls",
"151","May 24, 2022 22:46:29.436573000 PDT","1.947394500","0.000166800","172.17.0.2","142.250.72.174","17","75","eth:ethertype:ip:udp:data","33"
"152","May 24, 2022 22:46:29.436604200 PDT","1.947425700","0.000031200","172.17.0.2","142.250.217.134","6","158","eth:ethertype:ip:tcp:tls",
"153","May 24, 2022 22:46:29.436702600 PDT","1.947524100","0.000098400","172.17.0.2","142.250.217.134","6","772","eth:ethertype:ip:tcp:tls",
"154","May 24, 2022 22:46:29.438854000 PDT","1.949675500","0.002151400","172.20.176.1","172.17.0.2","17","126","eth:ethertype:ip:udp:dns",
"155","May 24, 2022 22:46:29.439188100 PDT","1.950009600","0.000334100","172.17.0.2","142.251.40.34","6","74","eth:ethertype:ip:tcp",
"156","May 24, 2022 22:46:29.439251400 PDT","1.950072900","0.000063300","172.17.0.2","142.251.40.34","6","74","eth:ethertype:ip:tcp",
"157","May 24, 2022 22:46:29.444370600 PDT","1.955192100","0.005119200","172.217.14.99","172.17.0.2","17","67","eth:ethertype:ip:udp:data","25"
"158","May 24, 2022 22:46:29.449835600 PDT","1.960657100","0.005465000","172.217.14.99","172.17.0.2","17","1195","eth:ethertype:ip:udp:data","1153"
"159","May 24, 2022 22:46:29.449963100 PDT","1.960784600","0.000127500","172.17.0.2","172.217.14.99","17","75","eth:ethertype:ip:udp:data","33"
"160","May 24, 2022 22:46:29.450480700 PDT","1.961302200","0.000517600","142.250.72.174","172.17.0.2","17","138","eth:ethertype:ip:udp:data","96"
"161","May 24, 2022 22:46:29.450681100 PDT","1.961502600","0.000200400","172.17.0.2","142.250.72.174","17","78","eth:ethertype:ip:udp:data","36"
