frame.number,frame.time,frame.time_relative,frame.time_delta,ip.src,ip.dst,ip.proto,frame.len,frame.protocols,data.len
"99","May 24, 2022 22:53:11.214127000 PDT","1.911111000","0.000000000","142.250.189.22","172.17.0.2","17","69","eth:ethertype:ip:udp:data","27"
"100","May 24, 2022 22:53:11.214128200 PDT","1.911112200","0.000001200","142.250.189.22","172.17.0.2","17","1288","eth:ethertype:ip:udp:data","1246"
"101","May 24, 2022 22:53:11.214128200 PDT","1.911112200","0.000000000","142.250.189.14","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26"
"102","May 24, 2022 22:53:11.214128800 PDT","1.911112800","0.000000600","142.250.189.22","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"103","May 24, 2022 22:53:11.214129400 PDT","1.911113400","0.000000600","142.250.189.22","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"104","May 24, 2022 22:53:11.214159600 PDT","1.911143600","0.000030200","142.250.189.22","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"105","May 24, 2022 22:53:11.214160700 PDT","1.911144700","0.000001100","142.250.189.22","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"106","May 24, 2022 22:53:11.214212100 PDT","1.911196100","0.000051400","172.217.14.78","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"107","May 24, 2022 22:53:11.214329500 PDT","1.911313500","0.000117400","172.17.0.2","142.250.189.14","17","80","eth:ethertype:ip:udp:data","38"
"108","May 24, 2022 22:53:11.214499700 PDT","1.911483700","0.000170200","172.17.0.2","142.250.189.22","17","77","eth:ethertype:ip:udp:data","35"
"109","May 24, 2022 22:53:11.214596800 PDT","1.911580800","0.000097100","172.17.0.2","142.250.189.22","17","75","eth:ethertype:ip:udp:data","33"
"110","May 24, 2022 22:53:11.214661900 PDT","1.911645900","0.000065100","172.17.0.2","142.250.189.22","17","75","eth:ethertype:ip:udp:data","33"
"111","May 24, 2022 22:53:11.218395900 PDT","1.915379900","0.003734000","142.250.189.22","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"112","May 24, 2022 22:53:11.218397200 PDT","1.915381200","0.000001300","142.250.189.22","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"113","May 24, 2022 22:53:11.218397800 PDT","1.915381800","0.000000600","142.250.189.22","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"114","May 24, 2022 22:53:11.218410000 PDT","1.915394000","0.000012200","142.250.189.22","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"115","May 24, 2022 22:53:11.218513200 PDT","1.915497200","0.000103200","172.17.0.2","142.250.189.22","17","75","eth:ethertype:ip:udp:data","33"
"116","May 24, 2022 22:53:11.218514100 PDT","1.915498100","0.000000900","172.217.14.78","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"117","May 24, 2022 22:53:11.218515100 PDT","1.915499100","0.000001000","172.217.14.78","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"118","May 24, 2022 22:53:11.218581500 PDT","1.915565500","0.000066400","172.17.0.2","142.250.189.22","17","75","eth:ethertype:ip:udp:data","33"
"119","May 24, 2022 22:53:11.218658600 PDT","1.915642600","0.000077100","172.17.0.2","172.217.14.78","17","83","eth:ethertype:ip:udp:data","41"
