frame.number,frame.time,frame.time_relative,frame.time_delta,ip.src,ip.dst,ip.proto,frame.len,frame.protocols,data.len
"2975","May 24, 2022 23:05:45.366406600 PDT","18.592187200","0.000000600","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2976","May 24, 2022 23:05:45.366512400 PDT","18.592293000","0.000105800","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2977","May 24, 2022 23:05:45.366513700 PDT","18.592294300","0.000001300","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2978","May 24, 2022 23:05:45.366514400 PDT","18.592295000","0.000000700","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2979","May 24, 2022 23:05:45.366515000 PDT","18.592295600","0.000000600","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2980","May 24, 2022 23:05:45.366663800 PDT","18.592444400","0.000148800","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2981","May 24, 2022 23:05:45.366665000 PDT","18.592445600","0.000001200","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2982","May 24, 2022 23:05:45.366665900 PDT","18.592446500","0.000000900","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2983","May 24, 2022 23:05:45.366667000 PDT","18.592447600","0.000001100","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2984","May 24, 2022 23:05:45.366686500 PDT","18.592467100","0.000019500","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2985","May 24, 2022 23:05:45.366687600 PDT","18.592468200","0.000001100","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2986","May 24, 2022 23:05:45.366699500 PDT","18.592480100","0.000011900","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2987","May 24, 2022 23:05:45.366700300 PDT","18.592480900","0.000000800","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2988","May 24, 2022 23:05:45.366719400 PDT","18.592500000","0.000019100","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2989","May 24, 2022 23:05:45.366883100 PDT","18.592663700","0.000163700","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2990","May 24, 2022 23:05:45.366884200 PDT","18.592664800","0.000001100","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2991","May 24, 2022 23:05:45.366884800 PDT","18.592665400","0.000000600","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2992","May 24, 2022 23:05:45.366885400 PDT","18.592666000","0.000000600","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2993","May 24, 2022 23:05:45.366886500 PDT","18.592667100","0.000001100","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2994","May 24, 2022 23:05:45.366887200 PDT","18.592667800","0.000000700","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2995","May 24, 2022 23:05:45.366887900 PDT","18.592668500","0.000000700","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2996","May 24, 2022 23:05:45.366972500 PDT","18.592753100","0.000084600","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2997","May 24, 2022 23:05:45.366973400 PDT","18.592754000","0.000000900","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2998","May 24, 2022 23:05:45.366974100 PDT","18.592754700","0.000000700","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2999","May 24, 2022 23:05:45.366981100 PDT","18.592761700","0.000007000","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3000","May 24, 2022 23:05:45.367021400 PDT","18.592802000","0.000040300","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3001","May 24, 2022 23:05:45.367022200 PDT","18.592802800","0.000000800","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3002","May 24, 2022 23:05:45.367022900 PDT","18.592803500","0.000000700","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3003","May 24, 2022 23:05:45.367023500 PDT","18.592804100","0.000000600","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3004","May 24, 2022 23:05:45.367028800 PDT","18.592809400","0.000005300","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3005","May 24, 2022 23:05:45.367059000 PDT","18.592839600","0.000030200","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3006","May 24, 2022 23:05:45.367059800 PDT","18.592840400","0.000000800","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"3007","May 24, 2022 23:05:45.367060400 PDT","18.592841000","0.000000600","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
